Series_reference,Group
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1020A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1021A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1022A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
BDCQ.SEE1023A,Territorial authority by employment variable
